blank,repo,tc_type,tc_indicator,location,profile,restriction,ils_holding_id,aos,string
,3,box,737,/locations/23649,/container_profiles/3,Open,MC006_add132,"/repositories/3/archival_objects/521189, /repositories/3/archival_objects/521190, /repositories/3/archival_objects/521191, /repositories/3/archival_objects/521192, /repositories/3/archival_objects/521193, /repositories/3/archival_objects/521194, /repositories/3/archival_objects/521195, /repositories/3/archival_objects/521197, /repositories/3/archival_objects/521198, /repositories/3/archival_objects/521199, /repositories/3/archival_objects/521200, /repositories/3/archival_objects/521201, /repositories/3/archival_objects/521202, /repositories/3/archival_objects/521203, /repositories/3/archival_objects/521204, /repositories/3/archival_objects/521205, /repositories/3/archival_objects/521206, /repositories/3/archival_objects/521207, /repositories/3/archival_objects/521208, /repositories/3/archival_objects/521209, /repositories/3/archival_objects/521210, /repositories/3/archival_objects/521211, /repositories/3/archival_objects/521212, /repositories/3/archival_objects/521213, /repositories/3/archival_objects/521214, /repositories/3/archival_objects/521215, /repositories/3/archival_objects/521216, /repositories/3/archival_objects/521217, /repositories/3/archival_objects/521218, /repositories/3/archival_objects/521219, /repositories/3/archival_objects/528384, /repositories/3/archival_objects/528385",MC006_box_737
,3,box,738,/locations/23649,/container_profiles/3,Open,MC006_add133,"/repositories/3/archival_objects/521189, /repositories/3/archival_objects/521190, /repositories/3/archival_objects/521191, /repositories/3/archival_objects/521192, /repositories/3/archival_objects/521193, /repositories/3/archival_objects/521194, /repositories/3/archival_objects/521195, /repositories/3/archival_objects/521197, /repositories/3/archival_objects/521198, /repositories/3/archival_objects/521199, /repositories/3/archival_objects/521200, /repositories/3/archival_objects/521201, /repositories/3/archival_objects/521202, /repositories/3/archival_objects/521203, /repositories/3/archival_objects/521204, /repositories/3/archival_objects/521205, /repositories/3/archival_objects/521206, /repositories/3/archival_objects/521207, /repositories/3/archival_objects/521208, /repositories/3/archival_objects/521209, /repositories/3/archival_objects/521210, /repositories/3/archival_objects/521211, /repositories/3/archival_objects/521212, /repositories/3/archival_objects/521213, /repositories/3/archival_objects/521214, /repositories/3/archival_objects/521215, /repositories/3/archival_objects/521216, /repositories/3/archival_objects/521217, /repositories/3/archival_objects/521218, /repositories/3/archival_objects/521219, /repositories/3/archival_objects/528384, /repositories/3/archival_objects/528385",MC006_box_738
,3,box,534,/locations/23649,/container_profiles/3,Open,MC006_add134,/repositories/3/archival_objects/528354,MC006_box_534
,3,box,694,/locations/23649,/container_profiles/3,Open,MC006_add135,/repositories/3/archival_objects/528370,MC006_box_694
,3,box,695,/locations/23649,/container_profiles/3,Open,MC006_add136,/repositories/3/archival_objects/528370,MC006_box_695
,3,box,699,/locations/23649,/container_profiles/3,Open,MC006_add137,/repositories/3/archival_objects/528371,MC006_box_699
,3,box,700,/locations/23649,/container_profiles/3,Open,MC006_add138,/repositories/3/archival_objects/528371,MC006_box_700
,3,box,702,/locations/23649,/container_profiles/3,Open,MC006_add139,/repositories/3/archival_objects/528372,MC006_box_702
,3,box,703,/locations/23649,/container_profiles/3,Open,MC006_add140,/repositories/3/archival_objects/528372,MC006_box_703
,3,box,708,/locations/23649,/container_profiles/3,Open,MC006_add141,/repositories/3/archival_objects/528373,MC006_box_708
,3,box,709,/locations/23649,/container_profiles/3,Open,MC006_add142,/repositories/3/archival_objects/528373,MC006_box_709
,3,box,711,/locations/23649,/container_profiles/3,Open,MC006_add143,/repositories/3/archival_objects/528374,MC006_box_711
,3,box,714,/locations/23649,/container_profiles/3,Open,MC006_add144,/repositories/3/archival_objects/528376,MC006_box_714
,3,box,716,/locations/23649,/container_profiles/3,Open,MC006_add145,/repositories/3/archival_objects/528377,MC006_box_716
,3,box,1151,/locations/23649,/container_profiles/3,Restricted,MC104_add146,/repositories/3/archival_objects/587667,MC104_box_1151
,4,box,782,/locations/23649,/container_profiles/3,Restricted,AC105.03_add147,"/repositories/4/archival_objects/646436, /repositories/4/archival_objects/646438, /repositories/4/archival_objects/646439, /repositories/4/archival_objects/646440, /repositories/4/archival_objects/646442, /repositories/4/archival_objects/646447, /repositories/4/archival_objects/646449, /repositories/4/archival_objects/646450, /repositories/4/archival_objects/646451, /repositories/4/archival_objects/646454, /repositories/4/archival_objects/646455, /repositories/4/archival_objects/646456, /repositories/4/archival_objects/646458, /repositories/4/archival_objects/646460, /repositories/4/archival_objects/646464, /repositories/4/archival_objects/646467, /repositories/4/archival_objects/646468, /repositories/4/archival_objects/646470, /repositories/4/archival_objects/646471, /repositories/4/archival_objects/646475, /repositories/4/archival_objects/646478, /repositories/4/archival_objects/646481, /repositories/4/archival_objects/646486, /repositories/4/archival_objects/646487, /repositories/4/archival_objects/646488, /repositories/4/archival_objects/646489, /repositories/4/archival_objects/646494, /repositories/4/archival_objects/646495, /repositories/4/archival_objects/646496, /repositories/4/archival_objects/646497, /repositories/4/archival_objects/646498, /repositories/4/archival_objects/646499, /repositories/4/archival_objects/646501, /repositories/4/archival_objects/646502, /repositories/4/archival_objects/646504, /repositories/4/archival_objects/646505, /repositories/4/archival_objects/646510, /repositories/4/archival_objects/646514, /repositories/4/archival_objects/646518, /repositories/4/archival_objects/646522, /repositories/4/archival_objects/646524, /repositories/4/archival_objects/646525, /repositories/4/archival_objects/646528, /repositories/4/archival_objects/646529, /repositories/4/archival_objects/646530, /repositories/4/archival_objects/646531, /repositories/4/archival_objects/646532, /repositories/4/archival_objects/646534, /repositories/4/archival_objects/646535, /repositories/4/archival_objects/646540, /repositories/4/archival_objects/646542, /repositories/4/archival_objects/646545, /repositories/4/archival_objects/646546, /repositories/4/archival_objects/646548, /repositories/4/archival_objects/646549, /repositories/4/archival_objects/646551, /repositories/4/archival_objects/646552, /repositories/4/archival_objects/646553, /repositories/4/archival_objects/646556, /repositories/4/archival_objects/646560, /repositories/4/archival_objects/646563, /repositories/4/archival_objects/646564, /repositories/4/archival_objects/646566, /repositories/4/archival_objects/646567, /repositories/4/archival_objects/646569, /repositories/4/archival_objects/646570, /repositories/4/archival_objects/646571, /repositories/4/archival_objects/646572, /repositories/4/archival_objects/646576, /repositories/4/archival_objects/646577, /repositories/4/archival_objects/646578, /repositories/4/archival_objects/646579, /repositories/4/archival_objects/646581, /repositories/4/archival_objects/646582, /repositories/4/archival_objects/646583, /repositories/4/archival_objects/646584, /repositories/4/archival_objects/646587, /repositories/4/archival_objects/646589, /repositories/4/archival_objects/646591, /repositories/4/archival_objects/646594, /repositories/4/archival_objects/646595, /repositories/4/archival_objects/646597, /repositories/4/archival_objects/646601, /repositories/4/archival_objects/646602, /repositories/4/archival_objects/646603, /repositories/4/archival_objects/646604, /repositories/4/archival_objects/646607, /repositories/4/archival_objects/646608, /repositories/4/archival_objects/646610, /repositories/4/archival_objects/646611, /repositories/4/archival_objects/646612, /repositories/4/archival_objects/646614, /repositories/4/archival_objects/646616, /repositories/4/archival_objects/646617, /repositories/4/archival_objects/646622, /repositories/4/archival_objects/646624, /repositories/4/archival_objects/646625, /repositories/4/archival_objects/646627, /repositories/4/archival_objects/646635, /repositories/4/archival_objects/646636, /repositories/4/archival_objects/646637, /repositories/4/archival_objects/646642, /repositories/4/archival_objects/646643, /repositories/4/archival_objects/646644, /repositories/4/archival_objects/646646, /repositories/4/archival_objects/646647, /repositories/4/archival_objects/646649, /repositories/4/archival_objects/646650, /repositories/4/archival_objects/646652, /repositories/4/archival_objects/646653, /repositories/4/archival_objects/646654, /repositories/4/archival_objects/646655, /repositories/4/archival_objects/646657, /repositories/4/archival_objects/646658, /repositories/4/archival_objects/646659, /repositories/4/archival_objects/646660, /repositories/4/archival_objects/646661, /repositories/4/archival_objects/646664, /repositories/4/archival_objects/646665, /repositories/4/archival_objects/646667, /repositories/4/archival_objects/646668, /repositories/4/archival_objects/646669, /repositories/4/archival_objects/646673, /repositories/4/archival_objects/646674, /repositories/4/archival_objects/646675, /repositories/4/archival_objects/646679, /repositories/4/archival_objects/646680, /repositories/4/archival_objects/646682, /repositories/4/archival_objects/646683, /repositories/4/archival_objects/646685, /repositories/4/archival_objects/646686, /repositories/4/archival_objects/646687, /repositories/4/archival_objects/646688, /repositories/4/archival_objects/646690, /repositories/4/archival_objects/646692, /repositories/4/archival_objects/646693, /repositories/4/archival_objects/646698, /repositories/4/archival_objects/646699, /repositories/4/archival_objects/646701, /repositories/4/archival_objects/646703, /repositories/4/archival_objects/646704, /repositories/4/archival_objects/646705, /repositories/4/archival_objects/646706, /repositories/4/archival_objects/646708, /repositories/4/archival_objects/646710, /repositories/4/archival_objects/646711, /repositories/4/archival_objects/646718, /repositories/4/archival_objects/646719, /repositories/4/archival_objects/646721, /repositories/4/archival_objects/646724, /repositories/4/archival_objects/646726, /repositories/4/archival_objects/646728, /repositories/4/archival_objects/646731, /repositories/4/archival_objects/646732, /repositories/4/archival_objects/646733, /repositories/4/archival_objects/646734",AC105.03_box_782
,4,box,783,/locations/23649,/container_profiles/3,Restricted,AC105.03_add148,"/repositories/4/archival_objects/646503, /repositories/4/archival_objects/646742, /repositories/4/archival_objects/646743, /repositories/4/archival_objects/646744, /repositories/4/archival_objects/646746, /repositories/4/archival_objects/646748, /repositories/4/archival_objects/646750, /repositories/4/archival_objects/646751, /repositories/4/archival_objects/646753, /repositories/4/archival_objects/646755, /repositories/4/archival_objects/646756, /repositories/4/archival_objects/646758, /repositories/4/archival_objects/646759, /repositories/4/archival_objects/646760, /repositories/4/archival_objects/646763, /repositories/4/archival_objects/646764, /repositories/4/archival_objects/646765, /repositories/4/archival_objects/646768, /repositories/4/archival_objects/646769, /repositories/4/archival_objects/646770, /repositories/4/archival_objects/646771, /repositories/4/archival_objects/646772, /repositories/4/archival_objects/646773, /repositories/4/archival_objects/646774, /repositories/4/archival_objects/646776, /repositories/4/archival_objects/646777, /repositories/4/archival_objects/646778, /repositories/4/archival_objects/646779, /repositories/4/archival_objects/646781, /repositories/4/archival_objects/646782, /repositories/4/archival_objects/646784, /repositories/4/archival_objects/646785, /repositories/4/archival_objects/646786, /repositories/4/archival_objects/646787, /repositories/4/archival_objects/646788, /repositories/4/archival_objects/646789, /repositories/4/archival_objects/646790, /repositories/4/archival_objects/646791, /repositories/4/archival_objects/646792, /repositories/4/archival_objects/646795, /repositories/4/archival_objects/646796, /repositories/4/archival_objects/646797, /repositories/4/archival_objects/646798, /repositories/4/archival_objects/646802, /repositories/4/archival_objects/646803, /repositories/4/archival_objects/646806, /repositories/4/archival_objects/646808, /repositories/4/archival_objects/648569, /repositories/4/archival_objects/648570, /repositories/4/archival_objects/648571, /repositories/4/archival_objects/648572, /repositories/4/archival_objects/648575, /repositories/4/archival_objects/648576, /repositories/4/archival_objects/648578, /repositories/4/archival_objects/648580, /repositories/4/archival_objects/648582, /repositories/4/archival_objects/648585, /repositories/4/archival_objects/648586, /repositories/4/archival_objects/648587, /repositories/4/archival_objects/648588, /repositories/4/archival_objects/648590, /repositories/4/archival_objects/648591, /repositories/4/archival_objects/648592, /repositories/4/archival_objects/648593, /repositories/4/archival_objects/648595, /repositories/4/archival_objects/648597, /repositories/4/archival_objects/648598, /repositories/4/archival_objects/648599, /repositories/4/archival_objects/648600, /repositories/4/archival_objects/648602, /repositories/4/archival_objects/648603, /repositories/4/archival_objects/648604, /repositories/4/archival_objects/648606, /repositories/4/archival_objects/648607, /repositories/4/archival_objects/648610, /repositories/4/archival_objects/648611, /repositories/4/archival_objects/648612, /repositories/4/archival_objects/648616, /repositories/4/archival_objects/648620, /repositories/4/archival_objects/648622, /repositories/4/archival_objects/648625, /repositories/4/archival_objects/648626, /repositories/4/archival_objects/648629, /repositories/4/archival_objects/648630, /repositories/4/archival_objects/648631, /repositories/4/archival_objects/648632, /repositories/4/archival_objects/648633, /repositories/4/archival_objects/648634, /repositories/4/archival_objects/648635, /repositories/4/archival_objects/648636, /repositories/4/archival_objects/648637, /repositories/4/archival_objects/648639, /repositories/4/archival_objects/648641, /repositories/4/archival_objects/648642, /repositories/4/archival_objects/648644, /repositories/4/archival_objects/648647, /repositories/4/archival_objects/648648, /repositories/4/archival_objects/648649, /repositories/4/archival_objects/648650, /repositories/4/archival_objects/648652, /repositories/4/archival_objects/648653, /repositories/4/archival_objects/648654, /repositories/4/archival_objects/648655, /repositories/4/archival_objects/648656, /repositories/4/archival_objects/648657, /repositories/4/archival_objects/648658, /repositories/4/archival_objects/648659, /repositories/4/archival_objects/648660, /repositories/4/archival_objects/648661, /repositories/4/archival_objects/648663, /repositories/4/archival_objects/648664, /repositories/4/archival_objects/648665, /repositories/4/archival_objects/648667, /repositories/4/archival_objects/648669, /repositories/4/archival_objects/648672, /repositories/4/archival_objects/648675, /repositories/4/archival_objects/648676, /repositories/4/archival_objects/648677, /repositories/4/archival_objects/648678, /repositories/4/archival_objects/648679, /repositories/4/archival_objects/648680, /repositories/4/archival_objects/648682, /repositories/4/archival_objects/648684, /repositories/4/archival_objects/648686, /repositories/4/archival_objects/648687, /repositories/4/archival_objects/648689, /repositories/4/archival_objects/648691, /repositories/4/archival_objects/648692, /repositories/4/archival_objects/648693, /repositories/4/archival_objects/648694, /repositories/4/archival_objects/648695, /repositories/4/archival_objects/648696, /repositories/4/archival_objects/648700, /repositories/4/archival_objects/648701, /repositories/4/archival_objects/648702, /repositories/4/archival_objects/648703, /repositories/4/archival_objects/648704, /repositories/4/archival_objects/648705, /repositories/4/archival_objects/648707, /repositories/4/archival_objects/648710, /repositories/4/archival_objects/648711, /repositories/4/archival_objects/648712, /repositories/4/archival_objects/648714, /repositories/4/archival_objects/648717, /repositories/4/archival_objects/648719, /repositories/4/archival_objects/648720, /repositories/4/archival_objects/648721, /repositories/4/archival_objects/648722, /repositories/4/archival_objects/648724, /repositories/4/archival_objects/648725, /repositories/4/archival_objects/648727, /repositories/4/archival_objects/648728, /repositories/4/archival_objects/648729, /repositories/4/archival_objects/648731, /repositories/4/archival_objects/648732, /repositories/4/archival_objects/648733, /repositories/4/archival_objects/648734, /repositories/4/archival_objects/648735, /repositories/4/archival_objects/648736, /repositories/4/archival_objects/648737, /repositories/4/archival_objects/648738, /repositories/4/archival_objects/648739, /repositories/4/archival_objects/648742, /repositories/4/archival_objects/648743, /repositories/4/archival_objects/648744, /repositories/4/archival_objects/648746, /repositories/4/archival_objects/648748, /repositories/4/archival_objects/648749, /repositories/4/archival_objects/648750, /repositories/4/archival_objects/648751, /repositories/4/archival_objects/648752, /repositories/4/archival_objects/648755, /repositories/4/archival_objects/648756, /repositories/4/archival_objects/648760, /repositories/4/archival_objects/648761, /repositories/4/archival_objects/648764, /repositories/4/archival_objects/648765, /repositories/4/archival_objects/648766, /repositories/4/archival_objects/648767, /repositories/4/archival_objects/648768, /repositories/4/archival_objects/648769, /repositories/4/archival_objects/648770, /repositories/4/archival_objects/648771, /repositories/4/archival_objects/648772, /repositories/4/archival_objects/648774, /repositories/4/archival_objects/648775, /repositories/4/archival_objects/648776, /repositories/4/archival_objects/648777, /repositories/4/archival_objects/648778",AC105.03_box_783
,4,box,784,/locations/23649,/container_profiles/3,Restricted,AC105.03_add149,"/repositories/4/archival_objects/648780, /repositories/4/archival_objects/648781, /repositories/4/archival_objects/648782, /repositories/4/archival_objects/648783, /repositories/4/archival_objects/648785, /repositories/4/archival_objects/648786, /repositories/4/archival_objects/648787, /repositories/4/archival_objects/648788, /repositories/4/archival_objects/648791, /repositories/4/archival_objects/648792, /repositories/4/archival_objects/648793, /repositories/4/archival_objects/648794, /repositories/4/archival_objects/648795, /repositories/4/archival_objects/648797, /repositories/4/archival_objects/648800, /repositories/4/archival_objects/648802, /repositories/4/archival_objects/648803, /repositories/4/archival_objects/648804, /repositories/4/archival_objects/648805, /repositories/4/archival_objects/648807, /repositories/4/archival_objects/648808, /repositories/4/archival_objects/648809, /repositories/4/archival_objects/648810, /repositories/4/archival_objects/648813, /repositories/4/archival_objects/648814, /repositories/4/archival_objects/648815, /repositories/4/archival_objects/648816, /repositories/4/archival_objects/648817, /repositories/4/archival_objects/648818, /repositories/4/archival_objects/648820, /repositories/4/archival_objects/648822, /repositories/4/archival_objects/648823, /repositories/4/archival_objects/648824, /repositories/4/archival_objects/648825, /repositories/4/archival_objects/648826, /repositories/4/archival_objects/648827, /repositories/4/archival_objects/648828, /repositories/4/archival_objects/648829, /repositories/4/archival_objects/648831, /repositories/4/archival_objects/648832, /repositories/4/archival_objects/648833, /repositories/4/archival_objects/648835, /repositories/4/archival_objects/648836, /repositories/4/archival_objects/648838, /repositories/4/archival_objects/648839, /repositories/4/archival_objects/648841, /repositories/4/archival_objects/648842, /repositories/4/archival_objects/649453",AC105.03_box_784
,4,box,786,/locations/23649,/container_profiles/3,Restricted,AC105.05_add150,"/repositories/4/archival_objects/670597, /repositories/4/archival_objects/671622, /repositories/4/archival_objects/671623, /repositories/4/archival_objects/672119, /repositories/4/archival_objects/674204, /repositories/4/archival_objects/674703, /repositories/4/archival_objects/674704, /repositories/4/archival_objects/674705, /repositories/4/archival_objects/674707",AC105.05_box_786
,4,box,FAC15,/locations/23662,/container_profiles/3,Restricted,AC107_add151,/repositories/4/archival_objects/683486,AC107_box_FAC15
,4,box,167,/locations/23662,/container_profiles/3,Restricted,AC283_add152,/repositories/4/archival_objects/758896,AC283_box_167
,4,box,314,/locations/23662,/container_profiles/3,Restricted,AC283_add153,/repositories/4/archival_objects/758906,AC283_box_314
,4,box,389,/locations/23649,/container_profiles/3,Review,AC130_add154,/repositories/4/archival_objects/1378905,AC130_box_389
,4,box,390,/locations/23649,/container_profiles/3,Review,AC130_add155,/repositories/4/archival_objects/1378905,AC130_box_390
,4,box,451,/locations/23649,/container_profiles/3,Review,AC130_add156,/repositories/4/archival_objects/1378914,AC130_box_451
,4,box,493,/locations/23649,/container_profiles/3,Review,AC130_add157,/repositories/4/archival_objects/1379362,AC130_box_493
,4,box,494,/locations/23649,/container_profiles/3,Review,AC130_add158,/repositories/4/archival_objects/1379362,AC130_box_494
,4,box,339,/locations/23649,/container_profiles/3,Review,AC130_add159,/repositories/4/archival_objects/1379501,AC130_box_339
,4,box,340,/locations/23649,/container_profiles/3,Review,AC130_add160,/repositories/4/archival_objects/1379501,AC130_box_340
,4,box,346,/locations/23649,/container_profiles/3,Review,AC130_add161,/repositories/4/archival_objects/1379800,AC130_box_346
,4,box,347,/locations/23649,/container_profiles/3,Review,AC130_add162,/repositories/4/archival_objects/1379800,AC130_box_347
,4,box,439,/locations/23649,/container_profiles/3,Review,AC130_add163,/repositories/4/archival_objects/1379823,AC130_box_439
,4,box,354,/locations/23649,/container_profiles/3,Review,AC130_add164,/repositories/4/archival_objects/1379824,AC130_box_354
,4,box,355,/locations/23649,/container_profiles/3,Review,AC130_add165,/repositories/4/archival_objects/1379824,AC130_box_355
,4,box,359,/locations/23649,/container_profiles/3,Review,AC130_add166,/repositories/4/archival_objects/1379845,AC130_box_359
,4,box,360,/locations/23649,/container_profiles/3,Review,AC130_add167,/repositories/4/archival_objects/1379845,AC130_box_360
,4,box,367,/locations/23649,/container_profiles/3,Review,AC130_add168,/repositories/4/archival_objects/1379861,AC130_box_367
,4,box,368,/locations/23649,/container_profiles/3,Review,AC130_add169,/repositories/4/archival_objects/1379861,AC130_box_368
,4,box,373,/locations/23649,/container_profiles/3,Review,AC130_add170,/repositories/4/archival_objects/1379964,AC130_box_373
,4,box,375,/locations/23649,/container_profiles/3,Review,AC130_add171,/repositories/4/archival_objects/1379982,AC130_box_375
,4,box,468,/locations/23649,/container_profiles/3,Review,AC130_add172,/repositories/4/archival_objects/1379989,AC130_box_468
,4,box,469,/locations/23649,/container_profiles/3,Review,AC130_add173,/repositories/4/archival_objects/1379989,AC130_box_469
,4,box,377,/locations/23649,/container_profiles/3,Review,AC130_add174,/repositories/4/archival_objects/1380017,AC130_box_377
,4,box,378,/locations/23649,/container_profiles/3,Review,AC130_add175,/repositories/4/archival_objects/1380017,AC130_box_378
,4,box,286,/locations/23649,/container_profiles/3,Review,AC130_add176,/repositories/4/archival_objects/1380162,AC130_box_286
,4,box,383,/locations/23649,/container_profiles/3,Review,AC130_add177,/repositories/4/archival_objects/1380182,AC130_box_383
,4,box,483,/locations/23649,/container_profiles/3,Review,AC130_add178,/repositories/4/archival_objects/1382886,AC130_box_483
,4,box,492,/locations/23649,/container_profiles/3,Review,AC130_add179,/repositories/4/archival_objects/1382886,AC130_box_492
,4,box,404,/locations/23649,/container_profiles/3,Review,AC130_add180,/repositories/4/archival_objects/1383337,AC130_box_404
,5,box,44,/locations/23657,/container_profiles/3,Open,C0918_add181,/repositories/5/archival_objects/884105,C0918_box_44
,5,box,45,/locations/23657,/container_profiles/3,Open,C0918_add182,/repositories/5/archival_objects/884105,C0918_box_45
,5,box,36,/locations/23648,/container_profiles/3,Open,C0812_add183,/repositories/5/archival_objects/961965,C0812_box_36
,5,box,37,/locations/23648,/container_profiles/3,Open,C0812_add184,/repositories/5/archival_objects/961965,C0812_box_37
,5,box,91,/locations/23662,/container_profiles/3,Restricted,C0171_add185,/repositories/5/archival_objects/1077767,C0171_box_91
,5,box,92,/locations/23662,/container_profiles/3,Restricted,C0171_add186,/repositories/5/archival_objects/1077767,C0171_box_92
,5,box,106,/locations/23662,/container_profiles/3,Restricted,C0171_add187,/repositories/5/archival_objects/1077842,C0171_box_106
,5,box,107,/locations/23662,/container_profiles/3,Restricted,C0171_add188,/repositories/5/archival_objects/1077842,C0171_box_107
,5,box,110,/locations/23662,/container_profiles/3,Restricted,C0171_add189,/repositories/5/archival_objects/1077950,C0171_box_110
,5,box,111,/locations/23662,/container_profiles/3,Restricted,C0171_add190,/repositories/5/archival_objects/1077950,C0171_box_111
,5,box,2,/locations/23662,/container_profiles/3,Restricted,C0171_add191,/repositories/5/archival_objects/1077952,C0171_box_2
,5,box,3,/locations/23662,/container_profiles/3,Restricted,C0171_add192,/repositories/5/archival_objects/1077952,C0171_box_3
,6,box,2,/locations/23658,/container_profiles/3,Open,TC022_add193,/repositories/6/archival_objects/473857,TC022_box_2
,6,box,26,/locations/23658,/container_profiles/3,Open,TC022_add194,/repositories/6/archival_objects/473863,TC022_box_26
,6,box,31,/locations/23658,/container_profiles/3,Open,TC022_add195,/repositories/6/archival_objects/473978,TC022_box_31
,6,box,83,/locations/23658,/container_profiles/3,Open,TC022_add196,/repositories/6/archival_objects/474017,TC022_box_83
,6,box,62,/locations/23658,/container_profiles/3,Open,TC022_add197,/repositories/6/archival_objects/474092,TC022_box_62
,6,box,160,/locations/23658,/container_profiles/3,Open,TC022_add198,/repositories/6/archival_objects/474133,TC022_box_160
,6,box,177,/locations/23658,/container_profiles/3,Open,TC022_add199,/repositories/6/archival_objects/474135,TC022_box_177
,6,box,9,/locations/23662,/container_profiles/3,Open,WC038_add200,/repositories/6/archival_objects/483399,WC038_box_9
,6,box,10,/locations/23662,/container_profiles/3,Open,WC038_add201,/repositories/6/archival_objects/483399,WC038_box_10
,8,box,10,/locations/23662,/container_profiles/3,Open,LAE026_add202,"/repositories/8/archival_objects/1245332, /repositories/8/archival_objects/1245357, /repositories/8/archival_objects/1245363, /repositories/8/archival_objects/1245481, /repositories/8/archival_objects/1245482, /repositories/8/archival_objects/1245486, /repositories/8/archival_objects/1245487, /repositories/8/archival_objects/1245488, /repositories/8/archival_objects/1245489, /repositories/8/archival_objects/1245493, /repositories/8/archival_objects/1245494, /repositories/8/archival_objects/1245495, /repositories/8/archival_objects/1245496, /repositories/8/archival_objects/1245497, /repositories/8/archival_objects/1245498, /repositories/8/archival_objects/1245502, /repositories/8/archival_objects/1245504, /repositories/8/archival_objects/1245505, /repositories/8/archival_objects/1245506, /repositories/8/archival_objects/1245507, /repositories/8/archival_objects/1245508, /repositories/8/archival_objects/1245509, /repositories/8/archival_objects/1245510, /repositories/8/archival_objects/1245511, /repositories/8/archival_objects/1245512, /repositories/8/archival_objects/1245513, /repositories/8/archival_objects/1245514, /repositories/8/archival_objects/1245515, /repositories/8/archival_objects/1245516, /repositories/8/archival_objects/1245517, /repositories/8/archival_objects/1245518, /repositories/8/archival_objects/1245519, /repositories/8/archival_objects/1245520, /repositories/8/archival_objects/1245521, /repositories/8/archival_objects/1245522, /repositories/8/archival_objects/1245523, /repositories/8/archival_objects/1245539, /repositories/8/archival_objects/1245540, /repositories/8/archival_objects/1245541, /repositories/8/archival_objects/1245542, /repositories/8/archival_objects/1245543, /repositories/8/archival_objects/1245544, /repositories/8/archival_objects/1245545, /repositories/8/archival_objects/1245546, /repositories/8/archival_objects/1245547, /repositories/8/archival_objects/1245549",LAE026_box_10